Company Name,Company Name URL,Funding Type,Money Raised,Announced On Date
Avaamo,https://www.crunchbase.com/organization/avaamo,Seed,6300000,10/8/14
Cybric,https://www.crunchbase.com/organization/cybric,Seed,6300000,10/6/16
Stringify,https://www.crunchbase.com/organization/stringify,Seed,6300000,4/21/15
AdStage,https://www.crunchbase.com/organization/adstage,Series A,6250000,8/13/14
Cockroach Labs,https://www.crunchbase.com/organization/cockroach-labs,Series A,6250000,6/4/15
Coherent Path,https://www.crunchbase.com/organization/coherent-path,Series A,6250000,6/24/14
Orion Labs,https://www.crunchbase.com/organization/orion-labs,Series A,6250000,8/20/14
Roofstock,https://www.crunchbase.com/organization/roofstock,Series A,6250000,7/24/15
Solv,https://www.crunchbase.com/organization/solv,Series A,6250000,4/20/17
"Starburst Labs, Inc.",https://www.crunchbase.com/organization/gotham-tech-labs-inc,Series A,6250000,1/17/17
Testlio,https://www.crunchbase.com/organization/testlio,Series A,6250000,4/12/16
The Skimm,https://www.crunchbase.com/organization/the-skimm,Series A,6250000,12/16/14
Porch,https://www.crunchbase.com/organization/porch,Seed,6250000,6/5/13
Mavin,https://www.crunchbase.com/organization/mavin,Seed,6240487,7/18/16
Particle Media,https://www.crunchbase.com/organization/particle-media,Series B,6240000,5/11/17
Elysium Health,https://www.crunchbase.com/organization/elysium-health,Series A,6209000,1/1/16
Cloverpop,https://www.crunchbase.com/organization/cloverpop,Series A,6200000,10/25/16
Granular,https://www.crunchbase.com/organization/granular,Series A,6200000,2/23/14
Mironid,https://www.crunchbase.com/organization/mironid,Series A,6200000,6/20/16
Sofregen Medical,https://www.crunchbase.com/organization/sofregen-medical,Series A,6200000,9/15/16
ZENEDGE,https://www.crunchbase.com/organization/zenedge,Series C,6200000,9/8/16
HangIt,https://www.crunchbase.com/organization/hangit,Seed,6200000,10/7/14
Sliver.tv,https://www.crunchbase.com/organization/sliver-tv,Seed,6200000,8/24/16
"Musely by Trusper, Inc.",https://www.crunchbase.com/organization/trusper,Series A,6170000,11/26/13
Acorns,https://www.crunchbase.com/organization/acorns-grow,Series B,6160000,3/14/14
"Rhumbix, Inc.",https://www.crunchbase.com/organization/rhumbix-inc-,Series A,6134517,9/4/15
Pymetrics,https://www.crunchbase.com/organization/pymetrics,Series A,6130000,8/17/16
Coinbase,https://www.crunchbase.com/organization/coinbase,Series A,6109590,5/7/13
Bellhops,https://www.crunchbase.com/organization/bellhops,Series A,6100000,11/18/14
BTCjam,https://www.crunchbase.com/organization/btcjam,Series A,6100000,12/24/14
Product Hunt,https://www.crunchbase.com/organization/product-hunt,Series A,6100000,10/8/14
Red Canary,https://www.crunchbase.com/organization/red-canary,Series A,6100000,8/2/16
Smart Vision Labs,https://www.crunchbase.com/organization/smart-vision-labs,Series A,6100000,6/22/15
TodayTix,https://www.crunchbase.com/organization/todaytix,Series A,6100000,11/20/14
PeerStreet,https://www.crunchbase.com/organization/peerstreet,Seed,6100000,8/17/15
Cuebiq,https://www.crunchbase.com/organization/cuebiq,Series A,6050000,5/15/17
Prescient Surgical,https://www.crunchbase.com/organization/prescient-surgical,Series A,6014157,10/28/14
Unity Physician Partners,https://www.crunchbase.com/organization/unity-physician-partners,Seed,6006000,6/1/13
Alkanza,https://www.crunchbase.com/organization/alkanza,Series A,6000000,1/9/17
Alto Pharmacy,https://www.crunchbase.com/organization/scriptdash,Series A,6000000,6/30/16
Ansible,https://www.crunchbase.com/organization/ansible,Series A,6000000,8/12/13
ApplePie Capital,https://www.crunchbase.com/organization/applepie-capital,Series A,6000000,4/9/15
Arcadia Power,https://www.crunchbase.com/organization/arcadia-power-2,Series A,6000000,6/1/17
Aura Frames,https://www.crunchbase.com/organization/pushd,Series A,6000000,9/29/16
Avizia,https://www.crunchbase.com/organization/avizia,Series A,6000000,10/31/16
Baobab Studios,https://www.crunchbase.com/organization/baobab-studios,Series A,6000000,12/3/15
Barkly,https://www.crunchbase.com/organization/cylent-systems,Series A,6000000,1/19/17
Blue Bloodhound,https://www.crunchbase.com/organization/blue-bloodhound,Series A,6000000,11/27/16
Blue Prairie,https://www.crunchbase.com/organization/blue-prairie,Series A,6000000,9/9/16
Bluecore,https://www.crunchbase.com/organization/triggermail,Series A,6000000,1/22/15
BrightFunnel,https://www.crunchbase.com/organization/brightfunnel,Series A,6000000,12/2/15
Bugcrowd,https://www.crunchbase.com/organization/bugcrowd,Series A,6000000,3/11/15
Bunker,https://www.crunchbase.com/organization/bunker-ventures,Series A,6000000,5/11/17
CareMessage,https://www.crunchbase.com/organization/caremessage,Series A,6000000,1/22/15
Cargomatic,https://www.crunchbase.com/organization/cargomatic,Series A,6000000,3/30/16
Chatbooks,https://www.crunchbase.com/organization/chatbooks,Series A,6000000,2/4/16
Clari,https://www.crunchbase.com/organization/clari,Series A,6000000,4/3/14
Collective Health,https://www.crunchbase.com/organization/collectivehealth,Series A,6000000,1/31/14
Cordial,https://www.crunchbase.com/organization/cordial,Series A,6000000,2/27/17
Coursera,https://www.crunchbase.com/organization/coursera,Series A,6000000,7/17/12
Crowdpac,https://www.crunchbase.com/organization/crowdpac,Series A,6000000,1/1/16
Demisto,https://www.crunchbase.com/organization/demisto,Series A,6000000,5/25/16
Direct Match,https://www.crunchbase.com/organization/direct-match-llc,Series A,6000000,1/7/16
E8 Storage,https://www.crunchbase.com/organization/e8-storage,Series A,6000000,9/29/15
EdCast,https://www.crunchbase.com/organization/edcast-inc,Series A,6000000,9/22/14
Encored Technologies,https://www.crunchbase.com/organization/encored-technologies,Series A,6000000,10/16/14
"Entytle, Inc.",https://www.crunchbase.com/organization/entytle,Series A,6000000,6/7/17
EpiBiome,https://www.crunchbase.com/organization/epibiome,Series A,6000000,2/4/16
Evidation Health,https://www.crunchbase.com/organization/evidation-health,Series A,6000000,12/31/14
EyeVerify,https://www.crunchbase.com/organization/eyeverify,Series A,6000000,8/20/14
Fanplayr,https://www.crunchbase.com/organization/fanplayr,Series A,6000000,5/20/16
"First Opinion, Inc.",https://www.crunchbase.com/organization/first-opinion,Series A,6000000,12/18/14
Frankly Inc,https://www.crunchbase.com/organization/frankly-inc,Series A,6000000,9/24/13
Genoox,https://www.crunchbase.com/organization/genoox,Series A,6000000,7/11/17
Glow,https://www.crunchbase.com/organization/glow,Series A,6000000,8/8/13
Gong.io,https://www.crunchbase.com/organization/gong-io,Series A,6000000,6/21/16
Grabit Inc.,https://www.crunchbase.com/organization/grabit,Series A,6000000,10/7/13
Green Throttle Games,https://www.crunchbase.com/organization/green-throttle-games,Series A,6000000,8/1/12
Greenfly,https://www.crunchbase.com/organization/greenfly-2,Series A,6000000,11/10/16
Homebase,https://www.crunchbase.com/organization/homebase,Series A,6000000,8/4/16
Innowatts,https://www.crunchbase.com/organization/innowatts,Series A,6000000,8/22/17
Instana,https://www.crunchbase.com/organization/instana,Series A,6000000,6/7/16
Inverse,https://www.crunchbase.com/organization/inverse,Series A,6000000,9/26/16
Jash,https://www.crunchbase.com/organization/jash,Series A,6000000,8/30/16
Justworks,https://www.crunchbase.com/organization/justworks,Series A,6000000,10/8/14
Lookback,https://www.crunchbase.com/organization/lookback,Series A,6000000,12/4/16
Loom Systems,https://www.crunchbase.com/organization/loom-systems,Series A,6000000,5/3/17
LovePop,https://www.crunchbase.com/organization/lovepop,Series A,6000000,11/29/16
Lumiata,https://www.crunchbase.com/organization/lumiata,Series A,6000000,9/11/14
Maverix Biomics,https://www.crunchbase.com/organization/maverix-biomics,Series A,6000000,1/7/14
Maxwell Health,https://www.crunchbase.com/organization/maxwell-health,Series A,6000000,12/17/13
MediaCrossing Inc.,https://www.crunchbase.com/organization/mediacrossing-inc,Series A,6000000,10/27/13
MPOWER Financing,https://www.crunchbase.com/organization/mpower-financing,Series A,6000000,10/26/16
Music Audience Exchange,https://www.crunchbase.com/organization/music-audience-exchange,Series A,6000000,3/2/17
Numerai,https://www.crunchbase.com/organization/numerai,Series A,6000000,12/12/16
Owl Labs,https://www.crunchbase.com/organization/owl-labs,Series A,6000000,5/9/17
PasswordBox,https://www.crunchbase.com/organization/passwordbox,Series A,6000000,11/13/13
Placemeter,https://www.crunchbase.com/organization/placemeter,Series A,6000000,9/18/14
PLASTIQ,https://www.crunchbase.com/organization/plastiq,Series A,6000000,2/28/13
"Pocketwatch, Inc.",https://www.crunchbase.com/organization/pocketwatch-inc,Series A,6000000,3/22/17
Progressly,https://www.crunchbase.com/organization/progress-ly,Series A,6000000,9/20/16
Proletariat,https://www.crunchbase.com/organization/proletariat,Series A,6000000,2/10/15
Ravel Law,https://www.crunchbase.com/organization/ravel-law,Series A,6000000,9/15/16
RebelMouse,https://www.crunchbase.com/organization/rebelmouse,Series A,6000000,4/6/15
Rinse,https://www.crunchbase.com/organization/rinse,Series A,6000000,4/19/16
RoosterBio,https://www.crunchbase.com/organization/roosterbio,Series A,6000000,3/15/17
Runscope,https://www.crunchbase.com/organization/runscope,Series A,6000000,4/10/14
Sarvint Technologies,https://www.crunchbase.com/organization/sarvint-technologies,Series A,6000000,8/12/15
Sawyer,https://www.crunchbase.com/organization/kids-passport,Series A,6000000,8/1/17
Seeq,https://www.crunchbase.com/organization/seeq,Series A,6000000,11/5/13
Shedul.com,https://www.crunchbase.com/organization/shedul,Series A,6000000,6/8/17
Sideband Networks,https://www.crunchbase.com/organization/sideband-networks,Series A,6000000,2/12/14
Silk Therapeutics,https://www.crunchbase.com/organization/silk-therapeutics,Series A,6000000,2/3/16
Simpplr Inc,https://www.crunchbase.com/organization/simpplr-inc,Series A,6000000,9/29/16
"Site 1001, Inc.",https://www.crunchbase.com/organization/site-1001-inc,Series A,6000000,7/11/17
SkyGiraffe,https://www.crunchbase.com/organization/skygiraffe,Series A,6000000,8/24/16
Snowflake Computing,https://www.crunchbase.com/organization/snowflake-computing,Series A,6000000,3/1/13
Socratic,https://www.crunchbase.com/organization/socratic,Series A,6000000,3/25/15
Spirox,https://www.crunchbase.com/organization/nasoform,Series A,6000000,4/26/13
Springbot,https://www.crunchbase.com/organization/springbot,Series A,6000000,6/5/15
"SteadyServ Technologies, LLC",https://www.crunchbase.com/organization/steadyserv,Series A,6000000,4/9/14
StemoniX,https://www.crunchbase.com/organization/stemonix,Series A,6000000,2/1/17
StockX,https://www.crunchbase.com/organization/stockx,Series A,6000000,2/15/17
Strainz,https://www.crunchbase.com/organization/strainz,Series A,6000000,4/4/16
SubPac,https://www.crunchbase.com/organization/subpac,Series A,6000000,7/12/16
Survata,https://www.crunchbase.com/organization/survata,Series A,6000000,7/21/15
Synthorx,https://www.crunchbase.com/organization/synthorx,Series A,6000000,4/21/14
Teckro,https://www.crunchbase.com/organization/teckro,Series A,6000000,8/8/16
Teramind,https://www.crunchbase.com/organization/teramind-inc,Series A,6000000,1/1/14
The Bouqs Company,https://www.crunchbase.com/organization/the-bouqs-company,Series A,6000000,6/26/14
TrueFacet,https://www.crunchbase.com/organization/truefacet,Series A,6000000,9/20/16
Upfront Healthcare Services,https://www.crunchbase.com/organization/upfront-healthcare-services,Series A,6000000,5/22/17
Uptake,https://www.crunchbase.com/organization/uptake-3,Series A,6000000,10/27/15
UrbanStems,https://www.crunchbase.com/organization/urbanstems,Series A,6000000,6/27/17
VICIS,https://www.crunchbase.com/organization/vicis,Series A,6000000,5/24/16
VIDA,https://www.crunchbase.com/organization/vida-3,Series A,6000000,8/1/16
Vidme,https://www.crunchbase.com/organization/bit-kitchen,Series A,6000000,12/14/16
Vouch Financial,https://www.crunchbase.com/organization/vouch-financial,Series A,6000000,5/14/15
Whistle,https://www.crunchbase.com/organization/whistle,Series A,6000000,6/5/13
Zarget,https://www.crunchbase.com/organization/zarget,Series A,6000000,11/2/16
Zenrez,https://www.crunchbase.com/organization/zenrez,Series A,6000000,3/2/17
Zest Health,https://www.crunchbase.com/organization/zest-health,Series A,6000000,8/4/15
NowThis,https://www.crunchbase.com/organization/nowthis-news,Series C,6000000,12/16/14
Avidity Biosciences,https://www.crunchbase.com/organization/avidity-nanomedicines,Series B,6000000,10/7/14
CommercialTribe,https://www.crunchbase.com/organization/commercialtribe,Series B,6000000,12/3/15
Connectifier,https://www.crunchbase.com/organization/connectifier,Series B,6000000,10/27/15
Cybrexa Therapeutics,https://www.crunchbase.com/organization/cybrexa-therapeutics,Series B,6000000,6/16/17
"EagleEye Intelligence, LLC",https://www.crunchbase.com/organization/eagleeye-intelligence-llc,Series B,6000000,3/1/17
Emotient,https://www.crunchbase.com/organization/emotient,Series B,6000000,3/6/14
Full Measure Education,https://www.crunchbase.com/organization/full-measure-education,Series B,6000000,5/2/16
Leadpages,https://www.crunchbase.com/organization/leadpages,Series B,6000000,11/5/14
Sight Machine,https://www.crunchbase.com/organization/sight-machine,Series B,6000000,11/16/16
Skillz,https://www.crunchbase.com/organization/skillz,Series B,6000000,9/29/14
SparkCognition,https://www.crunchbase.com/organization/sparkcognition,Series B,6000000,4/26/16
TeamBlind,https://www.crunchbase.com/organization/teamblind,Series B,6000000,5/15/17
TINYpulse,https://www.crunchbase.com/organization/tinypulse,Series B,6000000,12/10/15
Tubi TV,https://www.crunchbase.com/organization/tubi-tv-2,Series B,6000000,11/22/15
6 River Systems,https://www.crunchbase.com/organization/6-river-systems,Seed,6000000,3/29/16
Atomwise,https://www.crunchbase.com/organization/atomwise,Seed,6000000,6/3/15
BLADE,https://www.crunchbase.com/organization/fly-blade,Seed,6000000,5/19/15
Bluesmart,https://www.crunchbase.com/organization/bluesmart,Seed,6000000,10/14/15
Eight,https://www.crunchbase.com/organization/morphy,Seed,6000000,3/2/16
Help.com,https://www.crunchbase.com/organization/help,Seed,6000000,8/5/14
HYP3R,https://www.crunchbase.com/organization/hyp3r,Seed,6000000,3/1/16
Indegy,https://www.crunchbase.com/organization/indegy,Seed,6000000,12/23/14
Layer,https://www.crunchbase.com/organization/layer,Seed,6000000,10/29/13
LinkBee,https://www.crunchbase.com/organization/linkbee,Seed,6000000,6/1/16
LoanNow,https://www.crunchbase.com/organization/loannow,Seed,6000000,1/1/14
Nomadic VR,https://www.crunchbase.com/organization/nomadic-vr,Seed,6000000,6/12/17
PeerIQ,https://www.crunchbase.com/organization/peeriq,Seed,6000000,4/9/15
"Pixvana, Inc.",https://www.crunchbase.com/organization/pixvana-inc,Seed,6000000,12/14/15
Prisyna,https://www.crunchbase.com/organization/prisyna,Seed,6000000,4/28/16
Stream,https://www.crunchbase.com/organization/infinitetakes,Seed,6000000,11/1/15
LogicStream Health,https://www.crunchbase.com/organization/logicstream-health,Series B,5999998,5/17/17
Clarify Health Solutions,https://www.crunchbase.com/organization/clarify-health-solutions,Seed,5998000,6/10/16
